clinicName,Location,OpeningHours,Age,Contact
RAFFLESMEDICAL,"5 CHANGI BUSINESS PARK CENTRAL 1 #B1-55/56
CHANGI CITY POINT S(486038)",MONDAY-FRIDAY:8:30AM-1PM\nSATURDAY:8:30-10:30AM,"From13
andUp",66361251
RAFFLESMEDICAL,"1 JURONG WEST CENTRAL 2 #B1A-19D JURONG
POINT SHOPPING CENTRE JP1 S(648886)",MONDAY-FRIDAY:10:00AM-12:00PM\n2:00PM-4:00PM\nSATURDAY:10:00AM-12:00PM\n,"From13
andUp",67900583
RAFFLESMEDICAL,"BLK 203 BEDOK NORTH STREET 1 #01-467
S(460203)","MONDAY-FRIDAY:08:30AM-9:30PM\nSATURDAY,SUNDAY/PH:08:30AM-01:00PM\n","From13
andUp",68449291
RAFFLESMEDICAL,"BLK 21 CHOA CHU KANG NORTH 6 #01-02 YEWTEE
POINT S(689578) ",TUESDAYS-FRIDAY:2:30PM-4:30PM\n,"From13
andUp",66343132
RAFFLESMEDICAL,"3 SIMEI STREET 6 #02-27 EASTPOINT MALL
S(528833)",MONDAY-FRIDAY:8:30AM-1PM\nSATURDAY/SUNDAY:8:30AM-11AMPH:CLOSED\n,"From0and
Up",66361458
RAFFLESMEDICAL,"11 RIVERVALE CRESCENT #02-17 RIVERVALE MALL
S(545082) ",MONDAY-FRIDAY:2:30PM\n-4:00PM\n,"From0and
Up",63111160
RAFFLESMEDICAL,"17 PETIR ROAD #02-07/08 HILLION MALL
S(678278)",TUESDAYS:2:30PM\n-4:00PM\nSATURDAY:2:30PM\n-4:00PM\n,"From0and
Up",67690571
RAFFLESMEDICAL,BLK 809 HOUGANG CENTRAL #01-180 S(530809),MONDAY-FRIDAY:2:30PM\n-4:00PM\n,"From0and
Up",63111160
RAFFLESMEDICAL,BLK 446 CLEMENTI AVENUE 3 #01-189 S(120446),MONDAY-FRIDAY:10:00AM-12:00PM\n2:30PM\n-4:00PM\n,"From0and
Up",63111160
RAFFLESMEDICAL,23 SERANGOON CENTRAL #B2-01 NEX S(556083),MONDAY-FRIDAY:2:30PM-4:30PM\n,"From0and
Up",63111160
RAFFLESMEDICAL,"BLK 1 PASIR RIS CENTRAL STREET 3 #04-19 WHITE
SANDS S(518457)",MONDAY-FRIDAY:14:30-16:30\n,"From7and
Up",63111160
RAFFLESMEDICAL,"10 TAMPINES CENTRAL 1 #03-28 TAMPINES ONE
S(529536)","MONDAY-FRIDAY8:00AM-2:00PM\nSATURDAY,SUNDAY/PUBLICHOLIDAY8:30AM-11:00AM2:00PM\n-3:00PM\n","From0and
Up",63111160
RAFFLESMEDICAL,80 ROBINSON ROAD #01-00 S(068898),MONDAY-FRIDAY:9AM-12PM\n2PM-4PM\nSATURDAY-SUNDAY:CLOSED\nPH:CLOSED\n,"From0and
Up",63111160
RAFFLESMEDICAL,"50 RAFFLES PLACE #01-02A SINGAPORE LAND TOWER
S(048623)",MONDAY-FRIDAY:9AM-12PM\n2PM-4PM\nSATURDAY-SUNDAY:CLOSED\nPH:CLOSED\n,"From0and
Up",63111160
RAFFLESMEDICAL,BLK 722 ANG MO KIO AVE 8 #01-2825 S(560722),"MONDAY-FRIDAY9:00AM-8:00PM\nSATURDAY,SUNDAY:9:00AM-9:30PM\n","From0and
Up",63111160
RAFFLESMEDICAL,471 JOO CHIAT ROAD S(427680),MONDAY-FRIDAY:8:30AM-12PM\nSATURDAY/SUNDAY:8:30AM-10AM\n,"From0and
Up",68835008
RAFFLESMEDICAL,10E SIXTH AVENUE #01-03 S(276474),MONDAY-FRIDAY:08:30AM-01:00PM\n02:00PM\n-05:30PM\n06:30PM\n-09:30PM\nSATURDAYANDSUNDAY:08:30AM-01:00PM\n,"From7and
Up",64623426
RAFFLESMEDICAL,"585 NORTH BRIDGE ROAD LEVEL 2, RAFFLES HOSPITAL
S(188770) ",MONDAY-SUNDAY:08:00AM-10:00PM\n,"From7and
Up",
RAFFLESMEDICAL BISHAN,BLK 283 BISHAN STREET 22 #01-177  S(570283),"MONDAY-FRIDAY:9AM-12PM\n2PM-4PM\nSATURDAY/SUNDAY,9AM-9:30AM,NOPHSWABBING\n",From13andUp,64567122
RAFFLESMEDICAL CAUSEWAY POINT,"1 WOODLANDS SQUARE #05-20 CAUSEWAY POINT   , S(738099)","MONDAY-SUNDAY,9AM-12:00PM\n2:00PM\n-8:00PM\n",From13andUp,63111160
RAFFLESMEDICAL LOT 1 SHOPPERS MALL,"21 CHOA CHU KANG AVE 4 #B1-07A LOT 1 , SHOPPERS' MALL  S(689812)","TUESDAY-FRIDAY,10:30AM-12:30PM\n2PM-4PM\nSATURDAY-MONDAY,3:00PM\n-7:00PM\n",From0andUp,63111160
RAFFLESMEDICAL LOYANG,BLK 259 PASIR RIS STREET 21 #02-33 LOYANG POINT  S(510259),"MONDAY-SUNDAY,9:30AM-11AM\n",From13andUp,63111160
RAFFLESMEDICAL RAFFLES CITY,"252 NORTH BRIDGE ROAD #02-17 RAFFLES CITY , SHOPPING CENTRE  S(179103)","MONDAY-FRIDAY:9:00AM-3:00PM\nSATURDAY,9:00AM-9:45AM\n",From13andUp,63111160
RAFFLESMEDICAL SIGLAP,"55 SIGLAP ROAD #02-11/12 SIGLAP CENTRE   , S(455871)","MONDAY-FRIDAY:8:30AM-2:45PM\nSATURDAY/SUNDAY,8:30AM-9:30AM\n",From7andUp,64420488
RCMC RIVERVALE CRESCENT MEDICAL CENTRE,BLK 182A RIVERVALE CRESCENT #01-04  S(541182),"MONDAY-THURSDAY0900-1300,1830-2130HRSFRIDAY-SATURDAY0900-1300HRS\n",From0andUp,68860772
RED DOT MEDICAL,"660A EDGEDALE PLAINS #02-06 WATERWAY , SUNDEW  S(821660)",PUBLICHOLIDAY:CLOSED\nMONDAY-THURSDAY:08:30AM-01:00PM\n06:00PM\n-09:30PM\nFRIDAY-SATURDAY:08:30AM-12:30PM\nSUNDAY:02:00PM-06:00PM\n,From7andUp,69372388
REDWOOD  TPY CLINIC AND SURGERY PTE LTD,BLK 83 LORONG 2 TOA PAYOH #01-457 TOA PAYOH PEAKVIEW  S(310083),MONDAY-FRIDAY:800AM-1230PM\nAND2PM\n430PM\n,From13andUp,62667820
ROCHOR CENTRE CLINIC,BLK 175 BENCOOLEN STREET #01-20 BURLINGTON SQUARE  S(189649),"MONDAY-FRIDAY,9AM-1PM\n2:30PM\n-6PM\nSATURDAY9AM-1PM\n",From13andUp,62928327
ROYAL MEDICAL CENTRE,BLK 111 WOODLANDS ST 13 #01-84  S(730111),"0830-1300,1400-1600,1830-2100MONDAY-WEDNESDAY,0830-1300,1400-1600-THURSDAY-FRIDAY,0830-1230-SATURDAY,0900-1230-SUNDAYSELECTEDSUNDAYS,CALL-CONFIRM\n",From13andUp,63656855
S  L FAMILY CLINIC,BLK 729 YISHUN ST 71 #01-105  S(760729),"MONDAY-SATURDAY:10AM-12PM,SUNDAY:CLOSED\nPH:CLOSED\n",From7andUp,67546203
S AND L FAMILY CLINIC,BLK 235 YISHUN ST 21 #01-446  S(760235),"MONDAY-SATURDAY:10AM-12PM,SUNDAY:CLOSED\nPH:CLOSED\n",From7andUp,62576885
S G CLINIC FAMILY PRACTICE,84 SERANGOON GARDEN WAY  S(555980),MONDAY:9AM-12:30PM\n02:00PM\n-04:30PM\n06:30PM\n-08:30PM\nTUESDAY-FRIDAY:9AM-12:30PM\n02:00PM\n-04:30PM\nSATURDAY:9AM-12:30PM\n,From7andUp,63831988
SATA COMMHEALTH MEDICAL CENTRE,351 CHAI CHEE STREET  S(468982),MONDAY-FRIDAY:08:30AM-04:30PM\nSATURDAY:08:30AM-12:30PM\n,From0andUp,62446688
SATA COMMHEALTH MEDICAL CENTRE,"900 SOUTH WOODLANDS DR #04-01 WOODLANDS
CIVIC CENTRE S(730900)",MONDAY-FRIDAY:08:30AM-04:30PM\nSATURDAY:08:30AM-12:30PM\n,From0andUp,62446688
SATA COMMHEALTH MEDICAL CENTRE,"BLK 715 ANG MO KIO AVENUE 6 #01-4008 & 4010
S(560715)",MONDAY-FRIDAY:08:30AM-04:30PM\nSATURDAY:08:30AM-12:30PM\n,From0andUp,62446688
SATA COMMHEALTH MEDICAL CENTRE,"BLK 135 JURONG GATEWAY ROAD #04-345
S(600135)",MONDAY-FRIDAY:08:30AM-05:00PM\nSATURDAY:08:30AM-01:00PM\nSUNDAYANDPUBLICHOLIDAY:CLOSED\n,"From7and
Up",62446688
SATA COMMHEALTH MEDICAL CENTRE,"1 SIANG KUANG AVENUE SENNETT ESTATE
S(347919)",MONDAY-FRIDAY:08:30AM-05:00PM\n08:30AM-05:00PM\nSATURDAYANDSUNDAY:08:30AM-01:00PM\n,"From7and
Up",62446688
SATA COMMHEALTH MEDICAL CENTRE,"5 TAMPINES CENTRAL 6 #01-01A TELEPARK
S(529482)",MONDAY-FRIDAY:08:30AM-05:00PM\nSATURDAY:08:30AM-01:00PM\nSUNDAYANDPUBLICHOLIDAY:CLOSED\n,"From7and
Up",62446688
SAUDARA CLINIC BY A+J GENERAL PHYSICIANS,"228 CHANGI ROAD #01-01 ICON@CHANGI   , S(419741)","SWABTIMINGMONDAY-FRIDAY:9AM-11:30AM2PM\n-5:30PM\nSATURDAY:9:00AM-11:30AM,SUNDAY:CLOSE,PH:CLOSE\n",From7andUp,62444485
SEACARE MARITIME MEDICAL CENTRE PTE LTD,"100 TRAS STREET #18-02/03 100AM TOWER   , S(079027)",MONDAY-FRIDAY:09:00AM-05:00PM\nSATURDAY:09:00AM-01:00PM\n,From13andUp,62227728
SEMBAWANG MART MEDICAL CENTRE,BLK 511 CANBERRA ROAD #02-02A SEMBAWANG MART  S(750511),MONDAY-THURSDAY/SATURDAY:8AM-2PM\n6PM-10PM\nFRIDAY:8AM-8PM\nSUNDAY/PH:6PM-10PM\n,From7andUp,64819793
SEMBCORP MARINE ADMIRALTY YARD MEDICAL CENTRE,ADMIRALTY ROAD WEST  S(759956),"MONDAY-FRIDAY:8AM-12PM,SATURDAY/SUNDAY/PHCLOSED\n",From13andUp,67506300
SEMBCORP MARINE TUAS BOULEVARD YARD MEDICAL CENTRE,80 TUAS SOUTH BOULEVARD  S(637051),MONDAY-FRIDAY0800-1200SATURDAY/SUNDAY/PHCLOSED\n,From13andUp,68378734
SENGKANG FAMILY CLINIC,BLK 274D COMPASSVALE BOW #01-01  S(544274),"MONDAY-THURSDAY:7:30AM-9:30AM,12PM-4PM\n6:00PM-9:00PM\nFRIDAY:2PM-5PM\n8PM-10PM\nSATURDAY:CLOSED\nSUNDAY:11:30AM-2:30PM\n",From13andUp,63867781
SHALOM CLINIC  SURGERY,BLK 123 BT MERAH LANE 1 #01-104 ALEXANDRA VILLAGE  S(150123),9-12302-5PM\n,From13andUp,62780270
SHANAH MEDICAL CLINIC PTE LTD,BLK 633 VEERASAMY ROAD #01-120  S(200633),MONDAY-FRIDAY:8:00AM-5:00PM\nSATURDAY8:00AM-1:00PM\nCLOSED\nONSUNDAY/PUBLICHOLIDAY\n,From13andUp,62922777
SHENTON FAMILY MEDICAL CLINIC,BLK 102 TOWNER ROAD #01-268 (LOWER FLOOR) TOWNERVILLE  S(322102),MONDAY-FRIDAY0830-12301400-17001830-2130SATURDAYSUNDAY0830-1230\n,From13andUp,63910860
SHENTON FAMILY MEDICAL CLINIC BEDOK RESERVOIR,BLK 744 BEDOK RESERVOIR ROAD #01-3065  S(470744),"MONDAY-FRIDAY8:30AM-12PM,2PM-5PM\n7PM\n,10:30PM\nSATURDAYANDSUNDAY8:30-12PM,2PM-5PM\n",From13andUp,64435936
SHENTON MEDICAL GROUP,"90 BRAS BASAH ROAD #B1-02 ESPLANADE MRT
STATION S(189562) ",MONDAY-FRIDAY830AM-1PM\n2-330PM\n,"From0and
Up",68870151
SHENTON MEDICAL GROUP,BLK 160 YISHUN STREET 11 #01-200 S(760160),MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM-5:30PM\nMONDAY/THURSDAY:6:30PM\n-9:00PM\nSATURDAY:8:30AM-12:30PM\nCLOSED\n:SUNDAY/PH,"From0and
Up",68516233
SHENTON MEDICAL GROUP,"1 JURONG WEST CENTRAL 2 #01-17E/F/G/H
JURONG POINT SHOPPING CENTRE S(648886)",MONDAY-FRIDAY:8:30AM-12:30PM\n1:30PM\n-4:30PM\n,"From13
andUp",67915100
SHENTON MEDICAL GROUP,"598 YISHUN RING ROAD #B1-09 THE WISTERIA
S(768698)",WEEKDAYS(MONDAY-THURSDAY):8:30AM-1PM\n2PM-4PM\nWEEKENDS:N:A:,"From13
andUp",66945668
SHENTON MEDICAL GROUP,"2 CHANGI BUSINESS PARK AVENUE 1 #01-03 UE
BIZHUB EAST S(486015)","MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM\n-04:00PM\nCLOSED\n:SATURDAY,SUNDAY/PH",From13andUp,66362490
SHENTON MEDICAL GROUP,"8A MARINA BOULEVARD #B2-76 MARINA BAY LINK
MALL S(018984)",MONDAY-FRIDAY:9:00AM-11:00AM2:30PM\n-3:30PM\n,"From0and
Up",66345620
SHENTON MEDICAL GROUP,"BLK 625 ELIAS ROAD #01-324B ELIAS MALL
S(510625)",MONDAY-FRIDAY:8:00AM-2:00PM\n,"From13
andUp",65855768
SHENTON MEDICAL GROUP,11 COLLYER QUAY #19-01 THE ARCADE S(049317),MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM\n-3:30PM\n,"From0and
Up",65079730
SHENTON MEDICAL GROUP,"BLK 263 SERANGOON CENTRAL DRIVE #01-59
S(550263)","MONDAY/WEDNESDAY:8:00AM-12:00PM\n1:00PM\n-3:30PM\n6:30PM\n-9:00PM\nTUESDAY,THURSDAY/FRIDAY:8:00AM-12:00PM\n1:00PM\n-3:30PM\nSATURDAY:8:30AM-12:30PM\nCLOSED\n:SUNDAY/PH\n","From13
andUp",64876580
SHENTON MEDICAL GROUP,"30 WOODLANDS AVENUE 2 #01-47/48/49
WOODLANDS MRT STATION S(738343)",WEEKDAYS:8:30AM-12PM\n2PM-4PM\nWEEKENDS:8:30AM-11:00AM\n,"From7and
Up",63639415
SHENTON MEDICAL GROUP,"1 RAFFLES QUAY #09-02 ONE RAFFLES QUAY NORTH
TOWER S(048583)","MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM-5:30PM\nCLOSED\n:SATURDAY,SUNDAY/PH","From0and
Up",63277273
SHENTON MEDICAL GROUP,"10 SENGKANG CENTRAL #01-04 BUANGKOK NEL MRT
STATION S(545061)",MONDAY-THURSDAY:8:30AM-1:00PM\n2:00PM-5:30PM\n6:30PM\n-9:00PM\nFRIDAY:8:30AM-1:00PM\n2:00PM-5:30PM\nSATURDAY/SUNDAY:8:30AM-12:30PM\nCLOSED\n:PH,"From13
andUp",63153671
SHENTON MEDICAL GROUP,"BLK 126 LORONG 1 TOA PAYOH #01-561 TOA
PAYOH HEIGHTS S(310126))",MONDAY-FRIDAY:8:00AM-1:00PM\n2:00PM\n-3:30PM\n,"From13
andUp",62590991
SHENTON MEDICAL GROUP,"333 ORCHARD ROAD #06-01 MANDARIN
ORCHARD SINGAPORE S(238867)",MONDAY-FRIDAY:9:30AM-1:00PM\n2:00PM\n-4PM\n,From13andUp,62383631
SHENTON MEDICAL GROUP,26 SENTOSA GATEWAY #B2-01 S(098138),MONDAY-SUNDAY9:00AM-1:00PM\n2:00PM-4:00PM\n,"From7and
Up",62382582
SHENTON MEDICAL GROUP,"10 ANSON RD #36-8/9/10 INTERNATIONAL
PLAZA S(079903)",MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM-4:00PM\n,"From13
andUp",62202911
SHENTON MEDICAL GROUP,"33 SENGKANG WEST AVENUE #01-55/56 THE
SELETAR MALL S(797653)",MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM-4:00PM\n,"From0and
Up",62140363
SHENTON WELLNESS CENTRE,"460 ALEXANDRA ROAD #02-15 PSA BUILDING , (ALEXANDRA RETAIL CENTRE)  S(119963)",MONDAY-FRIDAY:8:30AM-1:00PM\n2:00PM-4:00PM\n,From13andUp,63761630
SHIFA CLINIC  SURGERY,BLK 668 CHANDER RD #01-18/20  S(210668),MONDAY-SUNDAY:12:00PM-1PM\nAND4:00PM-5PM\nPUBLICHOLIDAY:NOTDONE\n,From13andUp,68020474
SILVER CROSS MEDICAL,BLK 502 JURONG WEST AVE 1 #01-803 S(640502),MONDAY-FRIDAY:08:00AM-10:00PM\nSATURDAY-SUNDAY:08:00AM-02:00PM\n,From13andUp,68992141
SILVER CROSS MEDICAL,3 CHEONG CHIN NAM ROAD S(599728),MONDAY-SUNDAY:08:00AM-01:00PM02:00PM-06:00PM\n,"From0and
Up",68751191
SILVER CROSS MEDICAL,"BLK 846 YISHUN RING ROAD #01-3661  S(760846) , BLK 502 JURONG WEST AVE 1 #01-803  S(640502)",WEEKDAYS:8AM-5PM\n6PM-9PM\nSATURDAY:8AM-5PM\nSUNDAYS:8AM-5PM\n6PM-9PM\n,From13andUp,67599181
SILVER CROSS MEDICAL,275A HOLLAND AVENUE S(278993),MONDAY-SUNDAY:08:00AM-10:00PM\n,From13andUp,64622818
SILVER CROSS MEDICAL,3 CHEONG CHIN NAM ROAD  S(599728),MONDAY-SUNDAY:08:00AM-01:00PM\n02:00PM-06:00PM\n,,
SIMON ROAD FAMILY CLINIC,BLK 9 SIMON ROAD  S(545895),MONDAY-FRIDAY:09:00AM-01:00PM\n07:00PM-09:00PM\nSATURDAY:09:00AM-01:00PM\n,From13andUp,62878755
SIMS DRIVE MEDICAL CLINIC,BLK 53 SIMS PLACE #01-174  S(380053),MONDAY-FRIDAY:08:30AM-12:30PM\n02:00PM-04:30PM\n07:00PM-09:00PM\nSATURDAY:08:30AM-12:30PM\n07:00PM-09:00PM\nSUNDAY:08:30AM-12:30PM\n,From13andUp,67411607
SINGAPURA CLINIC,"27 BENCOOLEN ST #01-27 BENCOOLEN HOUSE   , S(189620)",MONDAY-FRIDAY:9AM-01:00PM\n02:30PM\n-06:00PM\nSATURDAY:9AM-01:00PM\nSUNDAY:CLOSED\n,From7andUp,63361181
SMRT MEDICAL CLINIC  BISHAN DEPOT,300 BISHAN ROAD MRT DEPOT  S(579828),"MONDAY-FRIDAY:8AM-11AM,1:30PM\n5PM\nSATURDAY:8AM-11:30AM\n",From13andUp,66977700
SMRT MEDICAL CLINIC  WOODLANDS DEPOT,60 WOODLANDS INDUSTRIAL PARK E4  S(757705),"MONDAY-SATURDAY:8AM-11AM,2PM-5PM\n",From13andUp,66977700
SOON LEE MEDICAL CLINIC,"3 SOON LEE STREET #01-15 PIONEER JUNCTION   , S(627606)",8:30AM-6:30PM\n(MONDAY-FRIDAY)8:30AM-4:30PM\n(SATURDAY)\n,From13andUp,69779670
SPEEDOC,991C ALEXANDRA ROAD #1-13B  S(119971),"8AM-10PM\nEVERYDAY,INCLUDINGSUNDAYSANDPUBLICHOLIDAYS\nCALL81808948\nBYAPPOINTMENTONLY\n",From13andUp,67425155
STAMFORD MEDICAL GROUP PTE LTD,BLK 681 RACE COURSE ROAD #01-303  S(210681),MONDAY-FRIDAY:8:30AM~5PM\nSATURDAY8:30AM~1PM\n,From13andUp,62265502
STANDARD CLINIC  SURGERY,"261 PUNGGOL WAY #01-05 MULTI STOREY CAR PARK   , S(820261)",PUBLICHOLIDAY:CLOSED\nMONDAY-THURSDAY:08:30AM-03:00PM\n06:00PM-09:00PM\nFRIDAY:08:30AM-03:00PM\nSATURDAY:08:30AM-12:30PM\nSUNDAY-SUNDAY:06:00PM-09:00PM\n,From0andUp,64441950
STARMED SPECIALIST CENTRE PTE LTD,"12 FARRER PARK STATION ROAD #01- , 05/06/07/08/09  S(217565)","GPCLINIC/HEALTHSCREENING,MONDAY-FRIDAY:8AM-5PM\nSATURDAY:8AM-12:30PM\n",From7andUp,63226333
STERLING FAMILY CLINIC,BLK 84 BEDOK NORTH ST 4 #01-41  S(460084),"MONDAY-WEDNESDAY9AM-12PM\n2:30PM\n4,PM\n7PM-9PM\nTHURSDAY-SUNDAY9AM-12PM\n7PM-9PM\n",From13andUp,68761654
STREET 11 CLINIC,BLK 139 TAMPINES ST 11 #01-18  S(521139),"MONDAY,TUESDAY,THURSDAY,FRIDAY:08:30AM-1:00PM\n1:30PM-3:00PM\n6:00PM-9:00PM\nWEDNESDAY:08:30AM-1:00PM\n6:00PM-9:00PM\nSATURDAY,SUNDAY,PH:9:00AM-1:00PM\n",From7andUp,65882139
SUMMIT MEDICAL CLINIC,BLK 632 ANG MO KIO AVE 4 #01-956  S(560632),MONDAY-FRIDAY:08:30PM\n-12:30PM\n01:30PM-03:30PM\nSATURDAY08:30PM\n-12:30PM\n,From13andUp,64560060
SUNBEAM MEDICAL ANCHORVALE,BLK 318B ANCHORVALE LINK #01-257 ANCHORVALE GARDENS  S(542318),"SWABBINGHOURS:MONDAY-FRIDAY0830-1230,SATURDAY-SUNDAY0830-1200\n",From13andUp,66100968
SUNBEAM MEDICAL CLINIC,BLK 443C FAJAR ROAD #01-76  S(673443),"SWABTESTAVAILABLE,MONDAY-FRIDAY0830-1330,SATURDAYANDSUNDAY0830-1230\n",From13andUp,66100968
T MEDICAL CLINIC,BLK 115 CANBERRA WALK #01-05  S(750115),MONDAY-FRIDAY:08:00AM-01:00PM\n06:25PM-11:00PM\n,From7andUp,69097550
T MEDICAL CLINIC CITY GATE,371 BEACH ROAD #02-01 CITY GATE  S(199597),TUESDAY-FRIDAY:9:30AM-4:30PM\nMONDAY:9:30AM-8PM\n,From7andUp,69097550
T MEDICAL CLINIC KALLANG,BLK 5 UPPER BOON KENG ROAD #01-14 KALLANG HEIGHTS  S(380005),MONDAY-FRIDAY:08:00AM-01:00PM\n06:00PM\n-10:00PM\nSATURDAY:09:00AM-12:00PM\nSUNDAY:06:00PM-09:00PM\n,From0andUp,69700882
TAMPINES FAMILY MEDICINE CLINIC,1 TAMPINES WALK #03-34 OUR TAMPINES HUB  S(528523),"MONDAY-FRIDAY:9AM-1PM\n2PM-5PM\nMONDAY,TUESDAY,THURSDAY:6PM-9PM\nSATURDAY:9AM-1PM\n",From0andUp,67026022
TAMPINES MEDILIFE CLINIC,BLK 801 TAMPINES AVE 4 #01-263  S(520801),MONDAY-THURSDAY:8:30AM-12:30PM\n2:00PM-4:30PM\n7:00PM\n-9:00PM\nFRIDAY:8:30AM-12:30PM\n2:00PM-4:30PM\nSATURDAYANDSUNDAY:8:30AM-12:30PM\n,From13andUp,67825142
TAN  YIK CLINIC  SURGERY,BLK 116 BISHAN STREET 12 #01-36  S(570116),MONDAY/WEDNESDAY:10AM-12:30PM\n3:30PM\n-5PM\n7PM\n-9PM\nTUESDAYS/FRIDAY:10AM-12:30PM\n3:30PM\n-5PM\nTHURSDAYS:10AM-12:30PM\n7PM\n-9PM\nSATURDAY/SUNDAY:9:30AM-12:30PM\nPH:CLOSED\n,From7andUp,62584122
TAYKA MEDICAL,29A DESKER ROAD  S(209562),"MONDAY-FRIDAY:10:00AM-09:00PM\nSATURDAY,SUNDAY,PH:10:00AM-09:00PM\n",From0andUp,63924473
TAYKA MEDICAL FAMILY CLINIC,BLK 526 JURONG WEST STREET 52 #01-323  S(640526),MONDAY-FRIDAY9AM-12PM\n2-4PM\n7-9PM\nSATURDAY9AM-12PM\n,From13andUp,65645528
TC FAMILY CLINIC PTE LTD,BLK 526 JURONG WEST ST 52 #01-325  S(640526),MONDAY-SATURDAY:09:00AM-12:30PM\nMONDAY:09:00AM-12:30PM\n06:30PM\n-09:00PM\nWEDNESDAYANDFRIDAY:09:00AM-12:30PM\n01:30PM\n-03:30PM\n,From13andUp,65666687
TEMASEK CLINIC  SURGERY,BLK 73 BEDOK SOUTH AVENUE 3 #01-460  S(460073),"MONDAY-THURSDAY0900-1400,1800-2100,FRIDAY,0900-1400,SATURDAY,0900-1200,SUNDAY,0900-1200,PHCLOSED\n",From7andUp,64436113
THE CHELSEA CLINIC ROCHESTER,"35 ROCHESTER DRIVE #03-21 THE ROCHESTER   , S(138639)",MONDAY-FRIDAY:9AM-12:30PM\n2PM\n6PM\nSATURDAY:9AM-12:30PM\nCLOSED\nONSUNDAYANDPUBLICHOLIDAYS\n,From13andUp,65703913
THE CLINIC  CAMPUS,"70 STAMFORD ROAD #B1-21 LI KA SHING LIBRARY , BUILDING  S(178901)",MONDAY-FRIDAY:08:30AM-05:30PM\nSATURDAY:08:30AM-12:30PM\n,From13andUp,63339300
THE CLINIC  ONE GEORGE STREET,1 GEORGE STREET #05-05 (LOBBY C)  S(049145),"MONDAY-FRIDAY:9AM-01:00PM\n02:00PM\n-04:00PM\nSATURDAY-SUNDAY,PH:CLOSED\n",From13andUp,64385322
THE DUBLIN CLINIC,BLK 109 CLEMENTI STREET 11 #01-25  S(120109),PUBLICHOLIDAY:CLOSED\nMONDAY-THURSDAY:08:00AM-01:00PM\n05:00PM\n-08:00PM\nFRIDAY:08:00AM-01:00PM\nSATURDAY:10:00AM-01:00PM\nSUNDAY:05:00PM\n-08:00PM\n,From7andUp,67747300
THE FAMILY PHYSICIAN CLINIC,BLK 542B SERANGOON NORTH AVENUE 3 #01-02  S(552542),MONDAY-THURSDAY8:30AM-3:00PM\n6:00PM\n9:00PM\nFRIDAY8:30AM-3:00PM\nSATURDAYANDSUNDAY9:00AM-1:00PM\nPUBLICHOLIDAYSCLOSED\n,From0andUp,65551828
THE FLAME TREE MEDICAL CENTRE,"225 UPPER THOMSON ROAD THOMSON RIDGE , ESTATE  S(574357)","WEAREOPENDAILY:MONDAY-FRIDAY-9AM-2PM\n6PM\n9PM\nWEDNESDAYNIGHTSESSIONCLOSED\n:,SATURDAY/SUNDAY-9AM-2PM\nCLOSED\nONSATURDAY/SUNDAYNIGHTS\n",From0andUp,64512818
THE GOOD CLINIC,"5001 BEACH ROAD #01-13 GOLDEN MILE COMPLEX   , S(199588)",MONDAY-FRIDAY:9AM-17:00PM\nSATURDAY:9AM-12:00PM\n,From13andUp,62480911
THE HEALTH ADVISORY CLINIC,"1 RAFFLES PLACE #04-49 ONE RAFFLES PLACE   , S(048616)",MONDAY-FRIDAY9AM-6PM\nSATURDAY9AM-2PM\n,From13andUp,62266442
THE ICLINIC,BLK 18 JALAN MEMBINA #02-07  S(164018),MONDAY-FRIDAY:9AM-12:30PM\nSATURDAY:9AM-1:00PM\n,From0andUp,62713135
THE JAPANESE ASSOCIATION CLINIC SINGAPORE,120 ADAM RD  S(289899),MONDAY-TUESDAY:09:00AM-12:00PM\n02:00PM-05:00PM\nWEDNESDAY:09:00AM-12:30PM\nTHURSDAY-FRIDAY:09:00AM-12:00PM\n02:00PM-05:00PM\nSATURDAY:08:30AM-02:00PM\nSUNDAYANDPUBLICHOLIDAY:CLOSED\n,From7andUp,64696488
THE MEDICAL AND AESTHETIC CLINIC PTE LTD,BLK 270 SIMS AVENUE  S(387514),"MONDAY-FRIDAY:8:30AM-4:00PM\nEXCEPTWEDNESDAY/SATURDAY,8:30AM-12PM\n",From0andUp,69043511
THE MEDICAL CLINIC PTE LTD,"63 CHULIA STREET. #01-02 OCBC CENTRE EAST   , S(049514)",MONDAY-FRIDAY:9:00AM-3:30PM\nSATURDAY:9:00AM-11:30AM\n,From7andUp,65355151
THE MEDICAL PRACTICE PTE LTD,1 RAFFLES LINK #01-03A  S(039393),MONDAY-FRIDAY9AM-12:30PM\nAND1:30PM-4:30PM\nSATURDAY9AM-12PM\nSUNDAYANDPHCLOSED\n,From0andUp,63329086
THE PINNACLE MEDICAL  DENTAL CENTRE  MARITIME,"120 CANTONMENT ROAD #02-06 MARITIME , HOUSE  S(089760)",MONDAY-FRIDAY:09:00AM-01:00PM\n02:00PM-05:00PM\nSATURDAY:09:00AM-01:00PM\nSUNDAYANDPUBLICHOLIDAY:CLOSED\n,From13andUp,62252771
