 clinicName,Location,OpeningHours,Age,Contact
SHANAH MEDICAL CLINIC PTE LTD,BLK 633 VEERASAMY ROAD #01-120  S(200633),"Monday to Friday 8.00am to 5.00pm , Saturday 8.00am to 1.00pm , Closed on Sunday & Public Holiday",From 13 and Up,62922777
Shenton Family Medical Clinic,BLK 102 TOWNER ROAD #01-268 (Lower Floor) TOWNERVILLE  S(322102),Mon to Friday 0830-1230 1400-1700 1830-2130 Sat Sun 0830-1230,From 13 and Up,63910860
SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),BLK 744 BEDOK RESERVOIR ROAD #01-3065  S(470744),"Mon to Friday 8:30am-12noon, 2pm-5pm, 7pm- , 10:30pm Sat and Sun 8:30-12noon, 2pm to 5pm",From 13 and Up,64435936
SHENTON MEDICAL GROUP,"90 Bras Basah Road #B1-02 Esplanade Mrt
Station S(189562) ","Mon-Fri 830am-1pm , 2-330pm","From 0 and
Up ",68870151
SHENTON MEDICAL GROUP,Blk 160 Yishun Street 11 #01-200 S(760160),"Mon to Fri: 8:30am to 1:00pm; 2:00pm to 5:30pm
Mon & Thu: 6:30pm to 9:00pm
Sat: 8:30am to 12.30pm
Closed: Sun & PH","From 0 and
Up",68516233
SHENTON MEDICAL GROUP,"1 JURONG WEST CENTRAL 2 #01-17E/F/G/H
JURONG POINT SHOPPING CENTRE S(648886)","Mon to Fri: 8:30am to 12:30pm;
1:30pm to 4:30pm","From 13
and Up ",67915100
SHENTON MEDICAL GROUP,"598 Yishun Ring Road #B1-09 The Wisteria
S(768698)","Weekdays (Mon to Thu): 8.30am to 1pm; 2pm to
4pm
Weekends: N.A.","From 13
and Up",66945668
SHENTON MEDICAL GROUP,"2 Changi Business Park Avenue 1 #01-03 Ue
Bizhub East S(486015)","Mon to Fri: 8:30am to 1:00pm; 2:00pm to 04:00pm
Closed: Sat, Sun & PH",From 13 and Up,66362490
SHENTON MEDICAL GROUP,"8A Marina Boulevard #B2-76 Marina Bay Link
Mall S(018984)","Mon to Fri: 9:00am to 11:00am
2:30pm to 3:30pm","From 0 and
Up ",66345620
SHENTON MEDICAL GROUP,"Blk 625 Elias Road #01-324B Elias Mall
S(510625)",Mon to Fri: 8:00am to 2:00pm,"From 13
and Up",65855768
SHENTON MEDICAL GROUP,11 Collyer Quay #19-01 The Arcade S(049317),"Mon to Fri: 8:30am to 1:00pm
2:00pm to 3:30pm","From 0 and
Up ",65079730
SHENTON MEDICAL GROUP,"Blk 263 Serangoon Central Drive #01-59
S(550263)","Mon & Wed: 8:00am to 12:00pm; 1:00pm to
3:30pm; 6:30pm to 9:00pm
Tue, Thu & Fri: 8:00am to 12:00pm; 1:00pm to
3:30pm
Sat: 8:30 am to 12:30pm
Closed: Sun & PH","From 13
and Up ",64876580
SHENTON MEDICAL GROUP,"30 Woodlands Avenue 2 #01-47/48/49
Woodlands Mrt Station S(738343)","Weekdays: 8.30am to 12pm; 2pm to 4pm
Weekends: 8.30am to 11.00am","From 7 and
Up",63639415
SHENTON MEDICAL GROUP,"1 Raffles Quay #09-02 One Raffles Quay North
Tower S(048583)","Mon to Fri: 8:30am to 1:00pm; 2:00pm to 5:30pm
Closed: Sat, Sun & PH","From 0 and
Up ",63277273
SHENTON MEDICAL GROUP,"10 Sengkang Central #01-04 Buangkok Nel Mrt
Station S(545061)","Mon to Thu: 8:30am to 1:00pm; 2:00pm to
5:30pm; 6:30pm to 9:00pm
Fri: 8:30am to 1:00pm; 2:00pm to 5:30pm
Sat & Sun: 8:30am to 12:30pm
Closed: PH","From 13
and Up ",63153671
SHENTON MEDICAL GROUP,"BLK 126 LORONG 1 TOA PAYOH #01-561 TOA
PAYOH HEIGHTS S(310126))","Mon to Fri: 8:00am to 1:00pm;
2:00pm to 3:30pm","From 13
and Up ",62590991
Shenton Medical Group,"333 ORCHARD ROAD #06-01 MANDARIN
ORCHARD SINGAPORE S(238867)","Mon to Fri: 9:30am to 1:00pm;
2:00pm to 4pm",From 13 and Up,62383631
SHENTON MEDICAL GROUP,26 Sentosa Gateway #B2-01 S(098138) ,"Monday to Sunday 9.00am to 1.00pm, 2.00pm to
4.00pm","From 7 and
Up ",62382582
SHENTON MEDICAL GROUP,"10 ANSON RD #36-8/9/10 INTERNATIONAL
PLAZA S(079903)","Mon to Fri: 8:30am to 1:00pm
2:00pm to 4:00pm","From 13
and Up ",62202911
SHENTON MEDICAL GROUP,"33 Sengkang West Avenue #01-55/56 The
Seletar Mall S(797653)","Mon to Fri: 8:30am to 1:00pm
2:00pm to 4:00pm","From 0 and
Up ",62140363
SHENTON WELLNESS CENTRE ,"460 ALEXANDRA ROAD #02-15 PSA BUILDING , (ALEXANDRA RETAIL CENTRE)  S(119963)",Mon to Fri: 8:30am to 1:00pm 2:00pm to 4:00pm,From 13 and Up,63761630
SHIFA CLINIC & SURGERY,Blk 668 Chander Rd #01-18/20  S(210668),Mon to Sun: 12.00 pm to 1 pm and 4.00 pm to 5 pm Public Holiday: Not done,From 13 and Up,68020474
SILVER CROSS MEDICAL,Blk 502 Jurong West Ave 1 #01-803 S(640502),"Mon - Fri: 08.00am to 10.00pm
Sat - Sun: 08.00am to 02.00pm",From 13 and Up,68992141
SILVER CROSS MEDICAL,3 Cheong Chin Nam Road S(599728),"Mon - Sun:
08.00am to 01.00pm
02.00pm to 06.00pm","From 0 and
Up",68751191
SILVER CROSS MEDICAL,"Blk 846 Yishun Ring Road #01-3661  S(760846) , Blk 502 Jurong West Ave 1 #01-803  S(640502)","Weekdays: 8am to 5pm; 6pm to 9pm , Saturday: 8am to 5pm , Sundays: 8am to 5pm; 6pm to 9pm , Mon - Fri: 08.00am to 10.00pm Sat - Sun: 08.00am to 02.00pm , Mon - Sun: 08.00am to 10.00pm , Mon - SuN:   , 08.00am to 01.00pm , 02.00pm to 06.00pm",From 13 and Up,67599181
SILVER CROSS MEDICAL,275A Holland Avenue S(278993),Mon - Sun: 08.00am to 10.00pm,From 13 and Up,64622818
SILVER CROSS MEDICAL,3 Cheong Chin Nam Road  S(599728),"Mon - SuN:
08.00am to 01.00pm
02.00pm to 06.00pm",,
SIMON ROAD FAMILY CLINIC,Blk 9 Simon Road  S(545895),"Monday to Friday : 09:00 am to 01:00 pm, 07:00 pm to 09:00 pm   ,  Saturday : 09:00 am to 01:00 pm",From 13 and Up,62878755
SIMS DRIVE MEDICAL CLINIC,Blk 53 Sims Place #01-174  S(380053),"Monday to Friday : 08:30 am to 12:30 pm, 02:00 pm
to 04:30 pm, 07:00 pm to 09:00 pm
Saturday : 08:30 am to 12:30 pm, 07:00 pm to
09:00 pm
Sunday : 08:30 am to 12:30 pm",From 13 and Up,67411607
SINGAPURA CLINIC,"27 Bencoolen St #01-27 Bencoolen House   , S(189620)","Mon-Fri: 09.00am to 01.00pm, 02.30pm to , 06.00pm , Sat: 09.00am to 01.00pm , Sun: Closed",From 7 and Up  ,63361181
SMRT MEDICAL CLINIC @ BISHAN DEPOT,300 Bishan Road Mrt Depot  S(579828),"Mon to Fri: 8AM - 11AM, 1:30PM - 5PM Sat: 8AM - 11:30AM",From 13 and Up,66977700
SMRT MEDICAL CLINIC @ WOODLANDS DEPOT,60 Woodlands Industrial Park E4  S(757705),"Mon to Sat: 8AM - 11AM, 2PM - 5PM",From 13 and Up,66977700
SOON LEE MEDICAL CLINIC,"3 SOON LEE STREET #01-15 PIONEER JUNCTION   , S(627606)",8.30AM to 6.30PM (Monday - Friday) 8.30AM to 4.30PM (Saturday),From 13 and Up,69779670
Speedoc,991C ALEXANDRA ROAD #1-13b  S(119971),"8am-10pm every day, including Sundays and Public , Holidays , To call 8180 8948, by appointment only   ,   , (I AM UNABLE TO SUBMIT A NUMBER THAT , DOESN'T START WITH A 6 ABOVE)",From 13 and Up,67425155
STAMFORD MEDICAL GROUP PTE LTD,Blk 681 Race Course Road #01-303  S(210681),Monday to Friday (8.30AM~5PM) Saturday (8.30AM~1PM),From 13 and Up,62265502
STANDARD CLINIC & SURGERY,"261 Punggol Way #01-05 Multi Storey Car Park   , S(820261)","Public Holiday :  Closed   ,  Monday to Thursday : 08:30 am to 03:00 pm, 06:00 pm to 09:00 pm   ,  Friday : 08:30 am to 03:00 pm   ,  Saturday : 08:30 am to 12:30 pm   ,  Sunday to Sunday : 06:00 pm to 09:00 pm",From 0 and Up,64441950
STARMED SPECIALIST CENTRE PTE LTD,"12 Farrer Park Station Road #01- , 05/06/07/08/09  S(217565)","GP Clinic & Health Screening , Mon to Fri: 8AM - 5PM , Sat: 8AM - 12:30PM",From 7 and Up,63226333
STERLING FAMILY CLINIC,BLK 84 BEDOK NORTH ST 4 #01-41  S(460084),"MONDAY TO WEDNESDAY 9AM - 12 PM, 2.30 PM-4 , PM, 7PM-9PM , THURSDAY TO SUNDAY 9AM TO 12 PM, 7PM -9PM",From 13 and Up,68761654
STREET 11 CLINIC,Blk 139 Tampines St 11 #01-18  S(521139),"Mon, Tue, Thu, Fri : 08.30am to 1.00pm, 1.30 pm to , 3.00 pm, 6.00 pm to 9.00 pm , Wed: 08.30am to 1.00pm, 6.00 pm to 9.00 pm , Sat, Sun, PH: 9.00am to 1.00pm",From 7 and Up,65882139
SUMMIT MEDICAL CLINIC,Blk 632 Ang Mo Kio Ave 4 #01-956  S(560632),"Mon -Fri: 08.30pm to 12.30 pm, 01.30pm to , 03.30pm , Sat 08.30pm to 12.30pm",From 13 and Up,64560060
Sunbeam Medical Anchorvale,BLK 318B ANCHORVALE LINK #01-257 ANCHORVALE GARDENS  S(542318),"Swabbing hours: , Mon-Fri 0830-1230 , Sat-Sun 0830-1200",From 13 and Up,66100968
Sunbeam Medical Clinic,BLK 443C FAJAR ROAD #01-76  S(673443),"Swab test available   , Mon-Fri 0830-1330 , Sat and Sun 0830-1230",From 13 and Up,66100968
T MEDICAL CLINIC,Blk 115 Canberra Walk #01-05  S(750115),"Monday to Friday : 08:00 am to 01:00 pm, 06:25 pm to 11:00 pm",From 7 and Up,69097550
T MEDICAL CLINIC (CITY GATE),371 Beach Road #02-01 City Gate  S(199597),Tue to Fri: 9:30AM - 4:30PM Mon: 9:30AM - 8PM,From 7 and Up,69097550
T MEDICAL CLINIC (KALLANG),Blk 5 Upper Boon Keng Road #01-14 Kallang Heights  S(380005),"Monday to Friday : 08:00 am to 01:00 pm, 06:00 pm to 10:00 pm   ,  Saturday : 09:00 am to 12:00 pm   ,  Sunday : 06:00 pm to 09:00 pm",From 0 and Up,69700882
TAMPINES FAMILY MEDICINE CLINIC,1 Tampines Walk #03-34 Our Tampines Hub  S(528523),"Mon - Fri: 9am-1pm, 2pm-5pm Mon, Tue, Thurs :6pm to 9pm , Sat: 9am-1pm",From 0 and Up,67026022
TAMPINES MEDILIFE CLINIC,BLK 801 TAMPINES AVE 4 #01-263  S(520801),"Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm , Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm , Saturday and Sunday: 8:30am to 12:30pm",From 13 and Up,67825142
TAN & YIK CLINIC & SURGERY,Blk 116 Bishan Street 12 #01-36  S(570116),"Mon & Wed : 10am to 12.30pm 3.30pm to 5pm , 7pm to 9pm ,   , Tues & Fri : 10am to 12.30pm 3.30pm to 5pm ,   , Thursdays: 10am to 12.30pm , 7pm to 9pm ,   , Sat & Sun: 9.30am to 12.30pm , PH : CLOSED",From 7 and Up,62584122
TAYKA MEDICAL,29A Desker Road  S(209562),"Mon - Fri: 10.00am to 09.00pm Sat, Sun, PH: , 10.00am to 09.00pm",From 0 and Up,63924473
TAYKA MEDICAL FAMILY CLINIC,Blk 526 Jurong West Street 52 #01-323  S(640526),Mon to Fri 9 am to 12 pm. 2 to 4 pm. 7 to 9pm. Sat 9am to 12pm,From 13 and Up,65645528
TC FAMILY CLINIC PTE LTD,Blk 526 Jurong West St 52 #01-325  S(640526),"Monday to Saturday : 09:00 am to 12:30 pm   Monday : 09:00 am to 12:30 pm, 06:30 pm to 09:00 pm   ,  Wednesday and Friday : 09:00 am to 12:30 pm, , 01:30 pm to 03:30 pm",From 13 and Up,65666687
TEMASEK CLINIC & SURGERY,Blk 73 Bedok South Avenue 3 #01-460  S(460073),"mon to thurs 0900 to 1400 , 1800 to 2100 ,   , fri , 0900 to 1400 ,   , sat , 0900 to 1200 ,   , sun , 0900 to 1200 ,   , ph closed",From 7 and Up,64436113
THE CHELSEA CLINIC (ROCHESTER),"35 ROCHESTER DRIVE #03-21 THE ROCHESTER   , S(138639)","Mon to Friday: 9am to 12.30pm, 2pm - 6pm , Saturday : 9am to 12.30pm , Closed on Sunday and Public Holidays",From 13 and Up,65703913
THE CLINIC @ CAMPUS,"70 Stamford Road #B1-21 Li Ka Shing Library , Building  S(178901)",Mon-Fri: 08.30am to 05.30pm Sat: 08.30am to 12.30pm,From 13 and Up,63339300
THE CLINIC @ ONE GEORGE STREET,1 George Street #05-05 (Lobby C)  S(049145),"Mon - Fri: 09.00am to 01.00pm, 02.00pm to , 04.00pm   , Sat - Sun, PH: closed",From 13 and Up,64385322
THE DUBLIN CLINIC,Blk 109 Clementi Street 11 #01-25  S(120109),"Public Holiday :  Closed   ,  Monday to Thursday : 08:00 am to 01:00 pm, 05:00 pm to 08:00 pm   ,  Friday : 08:00 am to 01:00 pm   ,  Saturday : 10:00 am to 01:00 pm   ,  Sunday : 05:00 pm to 08:00 pm",From 7 and Up,67747300
THE FAMILY PHYSICIAN CLINIC,Blk 542B Serangoon North Avenue 3 #01-02  S(552542),"Mon - Thursday  8.30 am - 3.00pm,  6.00pm - 9.00pm , Friday                  8.30am - 3.00pm , Sat and Sun       9.00am - 1.00pm    , Public Holidays closed",From 0 and Up,65551828
THE FLAME TREE MEDICAL CENTRE,"225 UPPER THOMSON ROAD THOMSON RIDGE , ESTATE  S(574357)","We are open daily: , Mon-Fri - 9 am-2 pm ; 6 pm-9 pm.  Wednesday night session Closed. , Sat & Sun - 9 am - 2 pm , Closed on Sat & Sunday nights.",From 0 and Up,64512818
THE GOOD CLINIC,"5001 Beach Road #01-13 Golden Mile Complex   , S(199588)",Mon-Fri: 09:00am to 17:00pm Sat: 09:00am to 12:00noon,From 13 and Up,62480911
The Health Advisory Clinic,"1 RAFFLES PLACE #04-49 ONE RAFFLES PLACE   , S(048616)",Mon to Fri 9am to 6 pm  Sat 9 am to 2 pm,From 13 and Up,62266442
THE ICLINIC,Blk 18 Jalan Membina #02-07  S(164018),"Mon-Fri: 09.00am-12.30pm , Sat:         09.00am-1.00pm",From 0 and Up,62713135
"THE JAPANESE ASSOCIATION CLINIC, SINGAPORE",120 Adam Rd  S(289899),"Monday to Tuesday : 09:00 am to 12:00 pm, 02:00 pm to 05:00 pm   ,  Wednesday : 09:00 am to 12:30 pm   ,  Thursday to Friday : 09:00 am to 12:00 pm, 02:00 pm to 05:00 pm   ,  Saturday : 08:30 am to 02:00 pm   ,  Sunday and Public Holiday :  Closed",From 7 and Up,64696488
THE MEDICAL AND AESTHETIC CLINIC PTE LTD,BLK 270 SIMS AVENUE  S(387514),"Monday to Friday   , 8.30am-4.00pm , Except Wed & Saturday , 8.30am to 12pm",From 0 and Up,69043511
THE MEDICAL CLINIC PTE LTD,"63 Chulia Street. #01-02 Ocbc Centre East   , S(049514)",Mon - Fri : 9.00am to 3.30pm Sat : 9.00am to 11.30am,From 7 and Up,65355151
THE MEDICAL PRACTICE PTE LTD,1 RAFFLES LINK #01-03A  S(039393),"Mon to Fri 9am to 12.30pm and 1.30pm to 4.30pm , Sat 9am to 12pm , Sun and PH closed",From 0 and Up,63329086
The Pinnacle Medical & Dental Centre @ Maritime,"120 CANTONMENT ROAD #02-06 MARITIME , HOUSE  S(089760)","Monday to Friday : 09:00 am to 01:00 pm, 02:00 pm to
05:00 pm
Saturday : 09:00 am to 01:00 pm
Sunday and Public Holiday : Closed",From 13 and Up,62252771
The S'pore Gastroenterology & Liver Internist Centre,"6A NAPIER ROAD #03-37B GLENEAGLES , HOSPITAL ANNEXE BLOCK  S(258500)",Weekdays from 0900 to 1800 hr Weekend from 0900 to 1200 hr,From 13 and Up,64720337
THE TENTERAM CLINIC,Blk 116B Jalan Tenteram #01-549 Tenteram Peak  S(322116),Mon-Fri&Sun 0900-1200 Mon-Thu 1900-2100,From 0 and Up,62507991
Thomson GP Clinic,"2 BALESTIER ROAD #01-671 BALESTIER HILL , SHOPPING CENTRE  S(320002)","Mon - Fri: 8.30am to 5pm; , Sat: 8.30am to 1pm; , Sun & PH: Closed",From 0 and Up,69338376
THOMSON MEDICAL CENTRE,339 Thomson Road  S(307677),24-hour walk-in clinic,From 0 and Up,62569494
TP SIM FAMILY CLINIC & SURGERY,Blk 509 Bishan Street 11 #01-378  S(570509),"Mon-Fri. 8.30am to 02.30pm , Sat. 8.30am to 10.30am , Sun. 8.30am to 10.30am , PH. 8.30am to 10.30am",From 0 and Up,63538010
TRINITY MEDICAL & AESTHETIC CLINIC,Blk 151 Simei Street 1 #01-33  S(520151),"Mon - Fri: 08.00am to 01.00pm, 02.00pm to , 04.00pm",From 13 and Up,62602822
TRINITY MEDICAL (PUNGGOL),BLK 273C PUNGGOL PLACE #01-874  S(823273),"Mon to Fri: 8.30 am to 12pm. 2pm to 4.30pm, 6pm to 9pm , Sat & Sun: 8.30am to 12pm",From 13 and Up,66948238
TRINITY MEDICAL (SHENTON),"6 Shenton Way #21-10 Oue Downtown   , S(068809)",Mon – Fri: 9am – 5pm  ,From 0 and Up,62279918
TRINITY MEDICAL CLINIC,Blk 130 Jurong Gateway Road #02-205/207  S(600130),"Mon, Wed Fri: 9am – 1230pm, 2pm-5pm , Tue - Thursday: 9am -1230pm, 2pm – 5pm, 6pm – 9pm   , Sat – Sun: 9 – 12.30pm    ",From 0 and Up,65631552
TRUCARE MEDICAL AND SURGERY,"1187 Upper Serangoon Road #01-53 The , Midtown  S(533971)","Mon - Fri: 08.00am to 01.00pm, 02.00pm to , 04.00pm , Sat - Sun: 09.00am to 12.30pm , Mon - Fri: 08.00am to 01.00pm Sat - Sun: 09.00am to 12.30pm",From 7 and Up ,63853525
TRUCARE MEDICAL AND SURGERY,"Blk 226A Ang Mo Kio Avenue 1 #01-631 Kebun
Baru Mall S(561226)","Mon - Fri: 08.00am to 01.00pm
Sat - Sun: 09.00am to 12.30pm",From 7 and Up,62558849
TRUE MEDICAL CLINIC PAYA LEBAR QUARTER,"10 Paya Lebar Road #04-26 Paya Lebar Quarter   , S(409057)","Mon - Fri: 8.30am-1pm, 2pm-5.30pm (closed , between 1pm-2pm) , Sat: 8.30am-1pm , Sun/PH: Closed",From 0 and Up,69701933
TRUE MEDICAL CLINIC TAMPINES WEST,"824 Tampines Street 81 #01-26 Tampines , Grove  S(520824)","Daily including PH: 8am to 2pm, 6pm to 11pm (closed between 2pm-6pm)",From 0 and Up,69090324
TUAS SOUTH MEDICAL CENTRE,"6 Tuas South Street 15 #01-103 Cdpl (Tuas) , Dormitory  S(636906)","Mon - Sun, PH: 9.30am - 4.30pm",From 13 and Up,69700747
Tuas View Medical Centre,"70 TUAS SOUTH AVENUE 1 #02-00 TUAS VIEW , DORMITORY  S(637285)",9.30AM to 4.30PM,From 0 and Up,69700747
TWIN CITY MEDICAL CENTRE,"1 Kim Seng Promenade #01-136 Great World , City  S(237994)",Mon - Fri : 9.00am to 3.30pm,From 7 and Up,62351175
UBI FAMILY CLINIC & SURGERY,BLK 305 UBI AVENUE 1 #01-167  S(400305),MONDAY TO SATURDAY (FOR PDT) - 8:30AM TO 11:30AM,From 13 and Up,67497922
UNIHEALTH 24-HR CLINIC (JURONG EAST),Blk 135 Jurong Gateway Road #01-317  S(600135),"OPEN 24- HRS, DAILY   , MON TO SUNDAY, INCLUDING WEEKENDS AND PUBLIC HOLIDAYS",From 0 and Up,69705868
UNIHEALTH 24-HR CLINIC (TOA PAYOH),Blk 178 Toa Payoh Central #01-218  S(310178),"24 hours, everyday, including weekends and public holidays.",From 0 and Up,62031639
UNIHEALTH CLINIC (BEDOK),Blk 214 Bedok North Street 1 #01-171  S(460214),"Everyday, 8.30am to 10pm, including weekends and public holidays.",From 0 and Up,69043488
Urgent Care Clinic International,"181 KITCHENER ROAD #01-01 PARKROYAL ON , KITCHENER ROAD  S(208533)","0800h-1700h Monday to Saturday , Closed weekends and Sunday",From 0 and Up,69105388
VICTORY CLINIC AND SURGERY,Blk 21 Ghim Moh Road #01-205  S(270021),1130am to 230pm,From 13 and Up,64671641
VITAL-CARE CLINIC AND SURGERY PTE LTD,Blk 525 Ang Mo Kio Avenue 10 #01-2399 Cheng San Centre  S(560525),"Monday and Wednesday : 06:00 pm to 10:00 pm   ,  Monday to Friday : 07:00 am to 03:00 pm   ,  Saturday : 08:00 am to 01:00 pm   ,  Sunday : 08:00 am to 01:00 pm",From 7 and Up,62565154
WEN & WENG FAMILY CLINIC,BLK 505 CANBERRA LINK #01-03  S(750505),On Appointment Basis,From 13 and Up,62571198
WL&H MEDICAL,1 Scotts Road #20-11 Shaw Centre  S(228208),Mon-Fri: 09.30am to 05.00pm Sat: 09.30am to 12.00pm,From 7 and Up,66629366
WONG CLINIC,Blk 539 Bedok North Street 3 #01-603  S(460539),"Monday and Wednesday : 09:15 am to 01:00 pm, , 02:00 pm to 04:00 pm, 07:00 pm to 09:00 pm   ,  Tuesday and Thursday : 09:15 am to 01:00 pm, , 02:00 pm to 05:00 pm   ,  Friday : 09:15 am to 01:00 pm, 02:00 pm to 05:00 pm   ,  Saturday and Sunday : 09:15 am to 12:30 pm",From 13 and Up,62412267
Woodgrove Medical,"30 WOODLANDS AVENUE 1 #02-03/04 THE , WOODGROVE  S(739065)","8.30am- 4pm, 6pm-9.30pm",From 13 and Up,63668831
WOODLANDS MEDICAL CENTRE,Blk 210 Marsiling Crescent #01-09  S(730210),"MONDAY TO FRIDAY:  2.00PM TO 4.30PM   6.00PM , TO 8.00PM , SUNDAY                      :   8.30AM TO 12.30PM , SATURDAY AND PUBLIC HOLIDAY : CLOSED",From 13 and Up,62698888
Yang & Yap Clinic & Surgery,"BLK 537 BEDOK NORTH ST 3 #01-571  S(460537) , BLK 537 BEDOK NORTH ST 3 #01-571  S(460537)","Mon, Tues, Thursday, Friday: 8.30 - 5.30pm , Wed, Saturday : 8.30 -12 , Sun, PH Closed , Mon, Tues, Thursday, Friday: 8.30 - 5.30pm , Wed, Saturday : 8.30 -12 , Sun, PH Closed",From 0 and Up,"64412481, 64499946"
YAO MEDICAL CLINIC,BLK 419 TAMPINES STREET 41 #01-96  S(520419),"MONDAY TO FRIDAY:   , 8.30AM TO 12.30PM   , 2.00PM TO 4.00PM ,   , SATURDAY:                   , 8.30AM TO 12.30PM ,   , SUNDAY AND PUBLIC HOLIDAY : CLOSED",From 13 and Up,67830232
YIM CLINIC,11A Boon Tiong Road #02-03/04/05  S(161011),"Monday to Friday - 8am to 8pm , Saturday & Sunday- 8am to 1pm , Public Holiday- Closed",From 13 and Up,62707587
YIM MEDICAL CENTRE (ADMIRALTY MRT),678 Woodlands Ave 6 #01-722  S(730678),"Monday Tuesday Thursday Friday Saturday 8301pm , Wednesday 2-5pm",From 7 and Up,68939181
ZENITH MEDICAL CLINIC,Blk 266C Punggol Way #01-374  S(823266),"Monday to Friday : 08:00 am to 01:00 pm, 06:00 pm to 11:00 pm   ,  Saturday : 08:00 am to 01:00 pm   ,  Sunday and Public Holiday : 06:00 pm to 11:00 pm",From 0 and Up,64433678
,,,,
